"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.016554557,      -15.75705232,      -15.89259922,      -3.448353647,      0.1590334799,       6.146864962,      0.1453152125,      0.1033628235,                 0,                 0,                 0,     0.02912869872,      0.1355224277,      0.1159053746,                 0,      0.7113007763,    0.001108539572
          0,           0,           1,      -3.943617237,      -3.892280498,       -3.80837551,      -3.391194182,     -0.4404151032,       5.547641714,      0.2177198345,      0.2540316542,                 0,                 0,                 0,     0.06695697842,      0.1942074679,      0.2724288294,                 0,       1.166782323,    0.001108539572
          0,           0,           2,      -3.846207231,      -3.889926491,      -3.684062155,      -3.299507843,      -1.037786491,       4.950672952,        0.29388618,      0.3977545357,                 0,                 0,                 0,      0.1015860511,      0.2572584492,      0.4223693263,                 0,       1.353430555,    0.001108539572
          0,           0,           3,      -3.825009161,      -3.882377689,      -3.674383974,      -3.280951194,      -1.631561373,       4.357606803,      0.3669414861,      0.5245998228,                 0,                 0,                 0,      0.1307487218,      0.3187153239,      0.5552220912,                 0,       1.429655252,    0.001108539572
          0,           0,           4,      -3.831495687,      -3.909037337,      -3.711471273,       -3.28853308,      -2.219381394,       3.771013249,      0.4313605907,       0.626157847,                 0,                 0,                 0,      0.1528870052,      0.3738246041,      0.6621183987,                 0,       1.451587976,    0.001108539572
          0,           0,           5,       -3.84545779,      -3.948074969,      -3.771988597,      -3.302240675,       -2.79778081,       3.194804391,       0.480998209,      0.6959189248,                 0,                 0,                 0,       0.167131372,      0.4170457746,      0.7360266631,                 0,       1.446822279,    0.001108539572
          0,           0,           6,      -3.858869306,      -3.988398795,       -3.84206275,      -3.314351662,      -3.359668329,       2.637650019,      0.5106046895,      0.7310883417,                 0,                 0,                 0,      0.1735829928,       0.443399218,      0.7736953185,                 0,       1.431808906,    0.001108539572
          0,           0,           7,      -3.870635658,       -4.02648159,      -3.908505143,      -3.324249858,      -3.889136746,       2.121438716,      0.5179458621,      0.7340878922,                 0,                 0,                 0,      0.1734008263,      0.4504437693,      0.7773373529,                 0,        1.41730622,    0.001108539572
          0,           0,           8,      -3.883603832,      -4.063447994,      -3.958486854,      -3.335304274,       -4.37050392,       1.687048026,      0.5050851741,      0.7127085447,                 0,                 0,                 0,        0.16866629,      0.4395401376,      0.7548966619,                 0,       1.411066056,    0.001108539572
          0,           0,           9,       -3.90173439,      -4.099857181,        -3.9868073,       -3.35196519,      -4.792569051,       1.379154602,      0.4786214405,      0.6785642888,                 0,                 0,                 0,      0.1618896318,      0.4162255412,      0.7185292451,                 0,       1.417747371,    0.001108539572
          0,           0,          10,      -3.927766404,      -4.133429287,      -4.001212372,      -3.377398201,      -5.149911444,       1.131667506,      0.4484251617,      0.6439056037,                 0,                 0,                 0,      0.1553939614,      0.3892391187,       0.681316711,                 0,       1.435926569,    0.001108539572
          0,           0,          11,      -3.961286889,      -4.162984345,      -4.015427853,      -3.411137045,      -5.447703248,      0.8416430484,      0.4239015678,      0.6177245364,                 0,                 0,                 0,      0.1506056951,      0.3671470622,      0.6530537319,                 0,       1.457235791,    0.001108539572
          0,           0,          12,      -3.998595137,      -4.191967965,      -4.039107137,      -3.448572048,      -5.697997545,      0.5278021655,      0.4097683776,      0.6041720338,                 0,                 0,                 0,      0.1482390147,      0.3542782733,      0.6382952881,                 0,       1.474423276,    0.001108539572
          0,           0,          13,       -4.03613869,       -4.22267027,      -4.074617699,      -3.485713215,      -5.912154281,      0.4416445929,      0.4052913437,      0.6023690233,                 0,                 0,                 0,      0.1481187278,      0.3499797926,      0.6361003523,                 0,       1.486261754,    0.001108539572
          0,           0,          14,      -4.072112701,      -4.253510228,      -4.118310432,      -3.521232938,      -6.098432317,      0.3890950771,      0.4066488197,      0.6077492289,                 0,                 0,                 0,      0.1493277374,      0.3508522477,      0.6415801494,                 0,       1.494530906,    0.001481724701
          0,           0,          15,      -4.105387145,      -4.282733709,      -4.163441262,      -3.554062757,      -6.262484983,      0.3122528063,      0.4096010021,      0.6148499726,                 0,                 0,                 0,      0.1507596781,      0.3531596833,       0.648915794,                 0,       1.501094893,    0.001481724701
          0,           0,          16,      -4.136382541,       -4.30985436,      -4.204405809,      -3.584463225,      -6.408228588,      0.2343581234,      0.4112522879,      0.6198340384,                 0,                 0,                 0,       0.151681436,      0.3543600922,        0.65402722,                 0,       1.507186845,    0.001481724701
          0,           0,          17,      -4.167116731,      -4.335795025,      -4.240468042,      -3.614274824,      -6.538640782,      0.1602171535,      0.4106136502,      0.6215772464,                 0,                 0,                 0,      0.1519395561,      0.3535685995,      0.6557065567,                 0,       1.513776384,    0.001481724701
          0,           0,          18,      -4.200179468,      -4.362711285,      -4.275356289,      -3.646071129,      -6.656730191,     0.08544896909,      0.4083099322,        0.62109243,                 0,                 0,                 0,      0.1517871999,      0.3513172721,      0.6550183064,                 0,        1.52112986,    0.001481724701
          0,           0,          19,      -4.236755316,      -4.392887584,      -4.312516021,      -3.681217829,      -6.765516893,     0.01191124317,       0.405507238,      0.6200429054,                 0,                 0,                 0,      0.1515633867,      0.3486192958,      0.6537231151,                 0,       1.529055088,    0.001481724701
          0,           0,          20,      -4.275027051,      -4.426527687,      -4.350916116,        -3.7182682,      -6.866648909,    -0.05710607264,      0.4029273158,      0.6194983342,                 0,                 0,                 0,      0.1514582644,      0.3460981906,      0.6529507258,                 0,       1.537494009,    0.001481724701
          0,           0,          21,      -4.309821538,      -4.460140921,      -4.384781843,      -3.752435072,      -6.959259577,      -0.122459636,       0.400558721,      0.6195952395,                 0,                 0,                 0,      0.1514708642,      0.3437303874,      0.6528360978,                 0,       1.546827486,    0.001481724701
          0,           0,          22,      -4.334675421,      -4.486807304,      -4.407091493,      -3.777184411,      -7.043973449,     -0.1824999861,      0.3979285144,      0.6199302963,                 0,                 0,                 0,      0.1515061919,      0.3410807839,      0.6529353518,                 0,       1.557893626,    0.001481724701
          0,           0,          23,      -4.345994622,      -4.499142874,      -4.413046132,      -3.788056784,      -7.121457623,     -0.2396171421,      0.3944958831,      0.6200963288,                 0,                 0,                 0,      0.1514822259,       0.337647018,      0.6527947227,                 0,       1.571870216,    0.001481724701
          0,           0,          24,      -4.345257654,      -4.493131892,      -4.399950616,      -3.785512464,      -7.192214513,     -0.2946037315,      0.3898121608,      0.6199165326,                 0,                 0,                 0,      0.1513638183,       0.332997971,      0.6521981136,                 0,       1.590295519,    0.001481724701
          0,           0,          25,      -4.336537191,      -4.468927748,       -4.36716269,      -3.773565702,      -7.256654747,     -0.3464183916,      0.3834332696,      0.6193391095,                 0,                 0,                 0,      0.1511236471,      0.3266959503,      0.6510543456,                 0,       1.615246142,    0.001481724701
          0,           0,          26,      -4.322800278,      -4.428575158,      -4.318820175,      -3.756459242,      -7.314835759,     -0.3927331624,      0.3747648975,      0.6182026579,                 0,                 0,                 0,      0.1506731547,      0.3181633981,      0.6491496797,                 0,       1.649574605,    0.001481724701
          0,           0,          27,      -4.304494384,      -4.375218218,      -4.263304131,      -3.736745029,      -7.365836375,     -0.4292897692,      0.3629693231,       0.616044641,                 0,                 0,                 0,      0.1497895857,      0.3066071611,      0.6459487425,                 0,       1.697236107,    0.001481724701
          0,           0,          28,      -4.280998148,      -4.315038255,      -4.208645055,      -3.715644793,       -7.40700167,     -0.4493492875,      0.3469332929,      0.6119836492,                 0,                 0,                 0,      0.1480344098,      0.2909969909,      0.6404743928,                 0,       1.763980747,    0.001481724701
          0,           0,          29,      -4.253897775,      -4.258052099,        -4.1599548,      -3.695472517,      -7.433959735,     -0.4853623604,      0.3252935367,      0.6046421299,                 0,                 0,                 0,      0.1446546665,      0.2700978462,      0.6312330344,                 0,       1.858758511,    0.001481724701
          0,           0,          30,       -4.22710701,      -4.212007638,      -4.119849044,      -3.678558119,      -7.444553133,      -0.481977454,      0.2966373036,      0.5921297665,                 0,                 0,                 0,      0.1384943482,      0.2426711124,      0.6162159374,                 0,       1.996140605,    0.001481724701
          0,           0,          31,      -4.203857579,      -4.176222863,      -4.087971936,      -3.664851679,      -7.446282487,     -0.4277257639,      0.2600204372,      0.5722662392,                 0,                 0,                 0,      0.1280467313,      0.2079707557,       0.593167296,                 0,          2.200851,    0.001481724701
          0,           0,          32,      -4.184404867,      -4.143176653,      -4.059277821,      -3.650678968,      -7.453020756,     -0.3637161274,      0.2157114213,       0.543195736,                 0,                 0,                 0,      0.1117592875,      0.1664296268,      0.5602626208,                 0,       2.518159367,    0.001481724701
          0,           0,          33,      -4.165286528,      -4.106650885,      -4.025870014,      -3.629967619,      -7.442186942,     -0.3469263542,      0.1659080543,      0.5046371586,                 0,                 0,                 0,     0.08879416777,      0.1202618323,      0.5174178544,                 0,       3.041667631,    0.001481724701
          0,           0,          34,      -4.139049671,      -4.065250555,      -3.984530865,       -3.59562652,      -7.325497307,     -0.3317120635,      0.1150783728,       0.459441392,                 0,                 0,                 0,     0.06004030853,     0.07366347911,      0.4678708331,                 0,       3.992421694,    0.001481724701
